schema_version,provider,provider_detail,operation,m,n,activation_dtype,weight_dtype,weight_mode,eps,cold_compile_ms,cold_compile_reused,median_us,p10_us,p90_us,logical_bytes,logical_gbps,peak_bw_gbps,peak_bw_pct,rotation_buffers,rotation_working_set_bytes,l2_target_bytes,l2_eviction_between_calls,timed_samples
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float32,float32,same,1e-06,2.580504,False,419.704005,417.616013,421.297589,1610776576,3837.887074,4312.724204,88.989856,2,3221553152,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float32,float32,same,1e-06,,False,893.559992,888.390422,938.944012,1610776576,1802.650734,4312.724204,41.798424,2,3221553152,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,8192,float16,float16,same,1e-06,20699.712376,False,267.376006,266.823992,268.534392,1073758208,4015.910872,4312.724204,93.11773,2,2147516416,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float16,float16,same,1e-06,1.857153,False,265.272006,264.596793,267.932793,1073758208,4047.762983,4312.724204,93.856291,2,2147516416,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float16,float16,same,1e-06,,False,403.055996,402.345598,403.790393,1073758208,2664.042266,4312.724204,61.771682,2,2147516416,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,8192,float16,float16,same,1e-06,145905.242625,False,398.928002,397.414395,399.627206,1610776576,4037.762628,4312.724204,93.624411,2,3221553152,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float16,float16,same,1e-06,2.152421,False,489.640012,488.100788,491.968009,1610776576,3289.715986,4312.724204,76.279304,2,3221553152,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float16,float16,same,1e-06,,False,1066.983998,1063.910377,1099.627149,1610776576,1509.653921,4312.724204,35.004648,2,3221553152,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,8192,float16,float32,float32,1e-06,26576.991481,False,288.07199,287.161592,291.366395,1073774592,3727.452266,4312.724204,86.429182,2,2147549184,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float16,float32,float32,1e-06,1.891637,False,277.344003,276.568004,278.270409,1073774592,3871.634429,4312.724204,89.772363,2,2147549184,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float16,float32,float32,1e-06,,False,3455.423951,3435.489631,3484.318328,1073774592,310.750463,4312.724204,7.205433,2,2147549184,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,8192,float16,float32,float32,1e-06,159926.206664,False,401.488006,399.753594,404.974389,1610809344,4012.098293,4312.724204,93.029327,2,3221618688,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float16,float32,float32,1e-06,2.187914,False,472.208008,470.979211,475.048009,1610809344,3411.228349,4312.724204,79.096835,2,3221618688,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float16,float32,float32,1e-06,,False,7867.60807,7847.169781,7889.871979,1610809344,204.739399,4312.724204,4.747333,2,3221618688,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,8192,bfloat16,bfloat16,same,1e-06,2.971257,False,294.880003,293.83519,296.327996,1073758208,3641.339521,4312.724204,84.432469,2,2147516416,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,bfloat16,bfloat16,same,1e-06,1.827775,False,266.471997,264.412794,267.035213,1073758208,4029.534887,4312.724204,93.433633,2,2147516416,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,8192,bfloat16,bfloat16,same,1e-06,,False,403.967991,401.920012,411.113587,1073758208,2658.02794,4312.724204,61.632226,2,2147516416,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,8192,bfloat16,bfloat16,same,1e-06,200.396328,False,407.120004,406.180796,408.292812,1610776576,3956.515423,4312.724204,91.740516,2,3221553152,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,bfloat16,bfloat16,same,1e-06,2.156922,False,493.352011,492.528012,495.496011,1610776576,3264.964043,4312.724204,75.705375,2,3221553152,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,bfloat16,bfloat16,same,1e-06,,False,1046.096027,1044.21277,1047.174394,1610776576,1539.798006,4312.724204,35.703605,2,3221553152,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,8192,bfloat16,float32,float32,1e-06,22090.47655,False,265.624002,264.433607,266.968,1073774592,4042.460717,4312.724204,93.733346,2,2147549184,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,bfloat16,float32,float32,1e-06,1.876343,False,270.607993,270.111999,271.827197,1073774592,3968.007671,4312.724204,92.006989,2,2147549184,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,8192,bfloat16,float32,float32,1e-06,,False,3451.880097,3449.569631,3454.971242,1073774592,311.069493,4312.724204,7.212831,2,2147549184,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,8192,bfloat16,float32,float32,1e-06,175220.478848,False,403.183997,401.022398,406.143993,1610809344,3995.221431,4312.724204,92.638,2,3221618688,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,bfloat16,float32,float32,1e-06,2.228454,False,483.896002,482.526395,485.515207,1610809344,3328.833751,4312.724204,77.186335,2,3221618688,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,bfloat16,float32,float32,1e-06,,False,7857.448101,7832.89113,7883.401489,1610809344,205.004134,4312.724204,4.753472,2,3221618688,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,8192,float32,float32,same,1e-06,33418.291128,False,515.455991,513.64159,517.16162,2147516416,4166.245913,4312.724204,96.603579,2,4295032832,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float32,float32,same,1e-06,2.18917,False,525.304019,524.115211,526.246375,2147516416,4088.14008,4312.724204,94.792523,2,4295032832,188743680,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float32,float32,same,1e-06,,False,771.479994,770.923215,772.633624,2147516416,2783.632022,4312.724204,64.544633,2,4295032832,188743680,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,8192,float32,float32,same,1e-06,141184.566398,False,778.472006,774.273592,802.291209,3221422080,4138.134774,4312.724204,95.95176,2,6442844160,188743680,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float32,float32,same,1e-06,2.655577,False,779.711992,776.905626,794.211209,3221422080,4131.553849,4312.724204,95.799167,2,6442844160,188743680,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float32,float32,same,1e-06,,False,1787.280023,1766.608012,1796.564758,3221422080,1802.415983,4312.724204,41.79298,2,6442844160,188743680,False,12
