schema_version,provider,provider_detail,operation,m,n,activation_dtype,weight_dtype,weight_mode,eps,cold_compile_ms,cold_compile_reused,median_us,p10_us,p90_us,logical_bytes,logical_gbps,peak_bw_gbps,peak_bw_pct,rotation_buffers,rotation_working_set_bytes,l2_target_bytes,l2_eviction_between_calls,timed_samples
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,4096,float16,float16,same,1e-06,3.949695,False,58.648,56.225599,61.731201,100696064,1716.9565,3182.324817,53.952899,2,201392128,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,4096,float16,float16,same,1e-06,1.138159,False,59.047999,57.806401,61.846402,100696064,1705.325599,3182.324817,53.587415,2,201392128,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,4096,float16,float16,same,1e-06,,False,89.559998,88.436799,92.073597,100696064,1124.341959,3182.324817,35.330836,2,201392128,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,4096,4096,float16,float32,float32,1e-06,2.033527,False,30.016,29.7184,30.280533,67125248,2236.31556,3182.324817,70.273014,3,201375744,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,4096,4096,float16,float32,float32,1e-06,0.069701,False,29.989333,29.814401,30.993067,67125248,2238.304118,3182.324817,70.335501,3,201375744,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,4096,4096,float16,float32,float32,1e-06,,False,296.229333,291.873074,296.70613,67125248,226.598924,3182.324817,7.120547,3,201375744,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,4096,float16,float32,float32,1e-06,2.873441,False,57.68,57.2672,59.369599,100712448,1746.054935,3182.324817,54.867276,2,201424896,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,4096,float16,float32,float32,1e-06,1.442566,False,53.432001,52.998401,55.348801,100712448,1884.87136,3182.324817,59.229383,2,201424896,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,4096,float16,float32,float32,1e-06,,False,722.808003,717.278421,728.924781,100712448,139.334993,3182.324817,4.378403,2,201424896,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,4096,4096,bfloat16,bfloat16,same,1e-06,1.789917,False,28.506668,28.034133,30.356267,67117056,2354.433594,3182.324817,73.984704,3,201351168,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,4096,4096,bfloat16,bfloat16,same,1e-06,0.08101,False,29.146668,28.823468,29.5968,67117056,2302.735153,3182.324817,72.360154,3,201351168,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,4096,4096,bfloat16,bfloat16,same,1e-06,,False,32.421334,32.235733,33.2416,67117056,2070.150948,3182.324817,65.051529,3,201351168,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,4096,bfloat16,bfloat16,same,1e-06,2.991745,False,58.800001,57.963201,59.710401,100696064,1712.518075,3182.324817,53.813428,2,201392128,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,4096,bfloat16,bfloat16,same,1e-06,1.276302,False,59.928,59.6336,60.72,100696064,1680.284075,3182.324817,52.800521,2,201392128,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,4096,bfloat16,bfloat16,same,1e-06,,False,94.856001,93.227198,96.219202,100696064,1061.567665,3182.324817,33.358244,2,201392128,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,4096,4096,bfloat16,float32,float32,1e-06,1.556894,False,28.736,28.3712,29.864533,67125248,2335.928709,3182.324817,73.403214,3,201375744,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,4096,4096,bfloat16,float32,float32,1e-06,0.079264,False,29.061334,28.7392,29.207466,67125248,2309.778655,3182.324817,72.581486,3,201375744,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,4096,4096,bfloat16,float32,float32,1e-06,,False,292.117327,291.527466,292.669868,67125248,229.788656,3182.324817,7.220779,3,201375744,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,4096,bfloat16,float32,float32,1e-06,2.925919,False,53.336,52.8512,53.993601,100712448,1888.263984,3182.324817,59.335992,2,201424896,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,4096,bfloat16,float32,float32,1e-06,1.152387,False,53.663999,53.124798,54.3136,100712448,1876.72276,3182.324817,58.973325,2,201424896,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,4096,bfloat16,float32,float32,1e-06,,False,721.103996,719.140786,723.60642,100712448,139.664249,3182.324817,4.388749,2,201424896,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,4096,4096,float32,float32,same,1e-06,1.754296,False,52.111998,51.832,52.7936,134234112,2575.877277,3182.324817,80.943255,2,268468224,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,4096,4096,float32,float32,same,1e-06,0.126939,False,52.288,51.8336,53.132799,134234112,2567.206877,3182.324817,80.6708,2,268468224,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,4096,4096,float32,float32,same,1e-06,,False,69.688,68.763202,70.8768,134234112,1926.215595,3182.324817,60.528567,2,268468224,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,4096,4096,float32,float32,same,1e-06,3.215713,False,89.951999,89.5408,91.203202,201375744,2238.702254,3182.324817,70.348012,2,402751488,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,4096,4096,float32,float32,same,1e-06,1.228792,False,92.055999,91.286398,94.2976,201375744,2187.535269,3182.324817,68.740163,2,402751488,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,4096,4096,float32,float32,same,1e-06,,False,176.175997,173.561598,179.286405,201375744,1143.037348,3182.324817,35.918312,2,402751488,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,1024,float16,float16,same,1e-06,1.700988,False,53.352,52.521601,55.041599,134219776,2515.740282,3182.324817,79.053536,2,268439552,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,1024,float16,float16,same,1e-06,1.136751,False,52.048,51.230399,52.3808,134219776,2578.769157,3182.324817,81.034128,2,268439552,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,1024,float16,float16,same,1e-06,,False,57.575999,57.156799,58.1056,134219776,2331.175815,3182.324817,73.253862,2,268439552,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,1024,float16,float16,same,1e-06,2.566345,False,93.679998,93.022397,94.3776,201461760,2150.531214,3182.324817,67.577364,2,402923520,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,1024,float16,float16,same,1e-06,1.174907,False,93.088001,92.024,94.462401,201461760,2164.207608,3182.324817,68.007125,2,402923520,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,1024,float16,float16,same,1e-06,,False,210.504003,208.399996,212.268797,201461760,957.044794,3182.324817,30.073762,2,402923520,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,1024,float16,float32,float32,1e-06,1.96259,False,52.944001,52.571201,54.083199,134221824,2535.165872,3182.324817,79.663957,2,268443648,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,1024,float16,float32,float32,1e-06,1.213028,False,52.912001,52.560002,53.604799,134221824,2536.699096,3182.324817,79.712136,2,268443648,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,1024,float16,float32,float32,1e-06,,False,552.031994,550.687975,553.780788,134221824,243.141386,3182.324817,7.64037,2,268443648,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,1024,float16,float32,float32,1e-06,2.672223,False,91.192,90.574397,92.224002,201465856,2209.249242,3182.324817,69.422494,2,402931712,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,1024,float16,float32,float32,1e-06,1.218809,False,90.76,90.374403,91.206398,201465856,2219.764829,3182.324817,69.752931,2,402931712,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,1024,float16,float32,float32,1e-06,,False,1357.288003,1355.196762,1375.372827,201465856,148.432651,3182.324817,4.664283,2,402931712,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,1024,bfloat16,bfloat16,same,1e-06,1.933172,False,52.960001,52.3744,54.057599,134219776,2534.361285,3182.324817,79.638674,2,268439552,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,1024,bfloat16,bfloat16,same,1e-06,1.130833,False,51.656,51.228799,52.328,134219776,2598.338531,3182.324817,81.649067,2,268439552,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,1024,bfloat16,bfloat16,same,1e-06,,False,57.599999,57.304,58.1344,134219776,2330.204484,3182.324817,73.223339,2,268439552,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,1024,bfloat16,bfloat16,same,1e-06,2.59285,False,93.192,92.446403,94.419201,201461760,2161.79243,3182.324817,67.931231,2,402923520,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,1024,bfloat16,bfloat16,same,1e-06,1.186724,False,93.095999,92.083197,94.099198,201461760,2164.021673,3182.324817,68.001282,2,402923520,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,1024,bfloat16,bfloat16,same,1e-06,,False,202.639997,201.448005,203.919996,201461760,994.185565,3182.324817,31.240858,2,402923520,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,1024,bfloat16,float32,float32,1e-06,1.537543,False,52.920001,52.126398,53.896001,134221824,2536.315616,3182.324817,79.700086,2,268443648,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,1024,bfloat16,float32,float32,1e-06,1.092708,False,52.912001,52.465601,54.094399,134221824,2536.699096,3182.324817,79.712136,2,268443648,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,1024,bfloat16,float32,float32,1e-06,,False,552.920014,551.782417,554.263979,134221824,242.750887,3182.324817,7.628099,2,268443648,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,1024,bfloat16,float32,float32,1e-06,2.562064,False,91.015998,90.292799,92.377603,201465856,2213.521357,3182.324817,69.556739,2,402931712,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,1024,bfloat16,float32,float32,1e-06,1.170578,False,92.367999,91.615997,93.187202,201465856,2181.121791,3182.324817,68.538629,2,402931712,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,1024,bfloat16,float32,float32,1e-06,,False,1354.831994,1353.393567,1378.878438,201465856,148.701726,3182.324817,4.672739,2,402931712,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,1024,float32,float32,same,1e-06,1.929281,False,96.591998,95.9456,97.3248,268439552,2779.107564,3182.324817,87.329475,2,536879104,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,1024,float32,float32,same,1e-06,1.172357,False,96.223999,95.747202,97.006398,268439552,2789.735984,3182.324817,87.663458,2,536879104,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,1024,float32,float32,same,1e-06,,False,98.696001,98.073598,99.398398,268439552,2719.862503,3182.324817,85.467784,2,536879104,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,1024,float32,float32,same,1e-06,2.760934,False,155.744001,155.220804,156.675197,402792448,2586.246948,3182.324817,81.269107,2,805584896,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,1024,float32,float32,same,1e-06,1.230239,False,160.832003,160.339202,162.024005,402792448,2504.429722,3182.324817,78.698117,2,805584896,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,1024,float32,float32,same,1e-06,,False,289.223999,288.246402,293.206391,402792448,1392.666064,3182.324817,43.762537,2,805584896,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,2048,float16,float16,same,1e-06,1.650397,False,96.464001,96.011198,97.984002,268439552,2782.795138,3182.324817,87.445352,2,536879104,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,float16,float16,same,1e-06,1.156494,False,96.776001,95.968001,97.052801,268439552,2773.82356,3182.324817,87.163433,2,536879104,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,2048,float16,float16,same,1e-06,,False,103.424001,103.119999,103.838401,268439552,2595.524715,3182.324817,81.560647,2,536879104,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,2048,float16,float16,same,1e-06,2.907239,False,168.632001,167.894401,170.017606,402792448,2388.588443,3182.324817,75.057971,2,805584896,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,float16,float16,same,1e-06,1.19473,False,169.696003,169.004804,170.430401,402792448,2373.611873,3182.324817,74.587354,2,805584896,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,float16,float16,same,1e-06,,False,298.928007,297.382402,303.128007,402792448,1347.45637,3182.324817,42.341887,2,805584896,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,2048,float16,float32,float32,1e-06,1.687527,False,96.584,95.968001,97.3552,268443648,2779.380113,3182.324817,87.33804,2,536887296,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,float16,float32,float32,1e-06,1.154624,False,98.983999,98.065598,99.622399,268443648,2711.990319,3182.324817,85.220412,2,536887296,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,2048,float16,float32,float32,1e-06,,False,1070.240021,1067.251217,1072.150421,268443648,250.825649,3182.324817,7.881837,2,536887296,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,2048,float16,float32,float32,1e-06,4.063396,False,196.520001,189.188798,232.460804,402800640,2049.667406,3182.324817,64.407863,2,805601280,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,float16,float32,float32,1e-06,3.80781,False,186.416,173.574397,194.947197,402800640,2160.762165,3182.324817,67.898857,2,805601280,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,float16,float32,float32,1e-06,,False,2592.711926,2589.696002,2626.177692,402800640,155.35881,3182.324817,4.881928,2,805601280,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,2048,bfloat16,bfloat16,same,1e-06,2.056761,False,96.503999,95.937597,97.519998,268439552,2781.641741,3182.324817,87.409108,2,536879104,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,bfloat16,bfloat16,same,1e-06,1.347277,False,96.760001,96.172802,97.433601,268439552,2774.282236,3182.324817,87.177846,2,536879104,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,2048,bfloat16,bfloat16,same,1e-06,,False,104.079999,103.7136,104.566403,268439552,2579.165589,3182.324817,81.046585,2,536879104,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,2048,bfloat16,bfloat16,same,1e-06,2.994288,False,165.968001,165.201601,167.300801,402792448,2426.928359,3182.324817,76.262748,2,805584896,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,bfloat16,bfloat16,same,1e-06,1.275748,False,170.368001,169.367994,171.079999,402792448,2364.249425,3182.324817,74.293152,2,805584896,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,bfloat16,bfloat16,same,1e-06,,False,289.616004,287.000006,291.524789,402792448,1390.781044,3182.324817,43.703303,2,805584896,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,2048,bfloat16,float32,float32,1e-06,1.911182,False,96.736003,95.9024,97.729603,268443648,2775.012823,3182.324817,87.200804,2,536887296,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,bfloat16,float32,float32,1e-06,1.265108,False,99.152002,98.726399,101.433601,268443648,2707.395123,3182.324817,85.076015,2,536887296,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,2048,bfloat16,float32,float32,1e-06,,False,1072.152019,1069.93283,1075.678444,268443648,250.378345,3182.324817,7.867781,2,536887296,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,2048,bfloat16,float32,float32,1e-06,3.33415,False,164.399996,163.739195,170.820799,402800640,2450.125601,3182.324817,76.991688,2,805601280,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,bfloat16,float32,float32,1e-06,1.371554,False,168.855995,167.171195,173.0736,402800640,2385.4684,3182.324817,74.959928,2,805601280,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,bfloat16,float32,float32,1e-06,,False,2602.367997,2600.220895,2608.272099,402800640,154.782352,3182.324817,4.863814,2,805601280,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,2048,float32,float32,same,1e-06,3.322848,False,185.327999,184.340802,188.316798,536879104,2896.913073,3182.324817,91.031345,2,1073758208,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,2048,float32,float32,same,1e-06,1.61187,False,191.408001,190.2016,192.145596,536879104,2804.893743,3182.324817,88.139769,2,1073758208,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,2048,float32,float32,same,1e-06,,False,243.288003,240.662399,244.571203,536879104,2206.763579,3182.324817,69.344385,2,1073758208,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,2048,float32,float32,same,1e-06,3.222382,False,297.359988,296.595198,299.028808,805453824,2708.682594,3182.324817,85.116471,2,1610907648,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,2048,float32,float32,same,1e-06,1.749901,False,306.383997,305.380791,308.075199,805453824,2628.903048,3182.324817,82.609513,2,1610907648,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,2048,float32,float32,same,1e-06,,False,612.75202,601.225621,616.700798,805453824,1314.485791,3182.324817,41.305834,2,1610907648,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,4096,float16,float16,same,1e-06,2.210884,False,183.912002,183.585604,184.5504,536879104,2919.21734,3182.324817,91.732224,2,1073758208,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float16,float16,same,1e-06,0.518863,False,184.535995,183.9504,184.798403,536879104,2909.346242,3182.324817,91.422039,2,1073758208,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float16,float16,same,1e-06,,False,262.032002,258.211207,266.536012,536879104,2048.90662,3182.324817,64.383956,2,1073758208,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,4096,float16,float16,same,1e-06,3.60839,False,294.111997,291.808,298.249611,805453824,2738.595612,3182.324817,86.056445,2,1610907648,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float16,float16,same,1e-06,1.755014,False,292.824,290.835211,295.4768,805453824,2750.641422,3182.324817,86.434968,2,1610907648,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float16,float16,same,1e-06,,False,637.223989,634.31198,640.632015,805453824,1264.004241,3182.324817,39.719523,2,1610907648,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,4096,float16,float32,float32,1e-06,2.22671,False,184.887998,183.747202,188.108805,536887296,2903.851534,3182.324817,91.249376,2,1073774592,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float16,float32,float32,1e-06,0.520414,False,185.36,183.980793,188.32,536887296,2896.45715,3182.324817,91.017018,2,1073774592,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float16,float32,float32,1e-06,,False,2086.400032,2084.769702,2087.353516,536887296,257.327113,3182.324817,8.086136,2,1073774592,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,4096,float16,float32,float32,1e-06,3.498831,False,282.647997,282.040009,284.014389,805470208,2849.729049,3182.324817,89.548654,2,1610940416,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float16,float32,float32,1e-06,1.682516,False,296.744004,295.784009,297.862408,805470208,2714.360518,3182.324817,85.294892,2,1610940416,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float16,float32,float32,1e-06,,False,5074.280024,5062.700891,5124.611044,805470208,158.735861,3182.324817,4.988047,2,1610940416,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,4096,bfloat16,bfloat16,same,1e-06,2.220538,False,184.040003,182.865605,211.073597,536879104,2917.187006,3182.324817,91.668424,2,1073758208,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,bfloat16,bfloat16,same,1e-06,0.522558,False,184.472002,183.798406,185.510404,536879104,2910.35549,3182.324817,91.453753,2,1073758208,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,4096,bfloat16,bfloat16,same,1e-06,,False,266.632006,265.120012,267.558393,536879104,2013.558361,3182.324817,63.273188,2,1073758208,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,4096,bfloat16,bfloat16,same,1e-06,3.541811,False,292.895988,292.30561,294.6192,805453824,2749.965373,3182.324817,86.413724,2,1610907648,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,bfloat16,bfloat16,same,1e-06,1.859286,False,290.583998,289.515188,291.603193,805453824,2771.845076,3182.324817,87.101262,2,1610907648,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,bfloat16,bfloat16,same,1e-06,,False,650.399983,646.787214,655.694425,805453824,1238.397671,3182.324817,38.914873,2,1610907648,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,4096,bfloat16,float32,float32,1e-06,2.215411,False,185.071997,183.808002,185.769595,536887296,2900.96451,3182.324817,91.158655,2,1073774592,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,bfloat16,float32,float32,1e-06,0.520383,False,184.320003,183.574401,184.945594,536887296,2912.799956,3182.324817,91.530567,2,1073774592,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,4096,bfloat16,float32,float32,1e-06,,False,2091.18402,2089.918303,2094.246364,536887296,256.738427,3182.324817,8.067637,2,1073774592,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,4096,bfloat16,float32,float32,1e-06,3.650336,False,281.927988,281.049609,284.041595,805470208,2857.006904,3182.324817,89.77735,2,1610940416,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,bfloat16,float32,float32,1e-06,1.538691,False,296.103999,294.814405,299.5168,805470208,2720.227389,3182.324817,85.47925,2,1610940416,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,bfloat16,float32,float32,1e-06,,False,5084.55205,5070.913696,5152.014589,805470208,158.415176,3182.324817,4.97797,2,1610940416,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,4096,float32,float32,same,1e-06,3.535798,False,360.615999,359.985605,362.099198,1073758208,2977.566754,3182.324817,93.565771,2,2147516416,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,4096,float32,float32,same,1e-06,1.045504,False,361.047998,360.355195,361.435211,1073758208,2974.004049,3182.324817,93.453818,2,2147516416,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,4096,float32,float32,same,1e-06,,False,522.311985,519.312006,525.526398,1073758208,2055.779377,3182.324817,64.599923,2,2147516416,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,4096,float32,float32,same,1e-06,3.952699,False,557.072014,556.097579,558.936024,1610776576,2891.505114,3182.324817,90.861407,2,3221553152,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,4096,float32,float32,same,1e-06,2.045754,False,564.071983,562.785602,565.998381,1610776576,2855.622375,3182.324817,89.733844,2,3221553152,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,4096,float32,float32,same,1e-06,,False,1230.271995,1225.633621,1232.836831,1610776576,1309.284924,3182.324817,41.142404,2,3221553152,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,8192,float16,float16,same,1e-06,4.544693,False,359.663993,359.035188,360.620791,1073758208,2985.448164,3182.324817,93.813433,2,2147516416,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float16,float16,same,1e-06,1.78629,False,360.312,359.865609,362.468797,1073758208,2980.078954,3182.324817,93.644713,2,2147516416,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float16,float16,same,1e-06,,False,538.640022,538.148814,539.633572,1073758208,1993.461614,3182.324817,62.641676,2,2147516416,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,8192,float16,float16,same,1e-06,3.535166,False,541.919976,541.215986,544.195193,1610776576,2972.351354,3182.324817,93.401885,2,3221553152,157286400,False,12
